NAME,RCH,GIS,MON,AREAkm2,FLOW_INcms,FLOW_OUTcms,EVAPcms,TLOSScms,SEDINtons,SEDOUTtons,SEDCONCmg/L,ORGNINkg,ORGNOUTkg,ORGPINkg,ORGP_OUTkg,NO3_INkg,NO3_OUTkg,NH4_INkg,NH4_OUTkg,NO2_INkg,NO2_OUTkg,MINP_INkg,MINP_OUTkg,CHLA_INkg,CHLA_OUTkg,CBOD_INkg,CBOD_OUTkg,DISOX_INkg,DISOX_OUTkg,SOLPST_INmg,SOLPST_OUTmg,SORPST_INmg,SORPST_OUTmg,REACTPSTmg,VOLPSTmg,SETTLPSTmg,RESUSP_PSTmg,DIFFUSEPSTmg,REACBEDPSTmg,BURYPSTmg,BED_PSTmg,BACTP_OUTct,BACTLP_OUTct,CMETAL#1kg,CMETAL#2kg,CMETAL#3kg,TOT_Nkg,TOT_Pkg,NO3ConcMg/l,WTMPdegc
REACH,43,0,4,19.5,0.00161,0.00146,0.000153,0.0,5.72e-08,0.0,0.0,5.55e-05,4.55e-05,0.000167,0.000129,0.377,0.341,0.0,0.00801,0.0,0.000226,5.56e-05,0.000277,8.35e-14,0.0,0.0,0.0,45.1,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349,0.000406,0.0,0.0
REACH,2,0,5,28.3,0.00149,0.000339,0.00116,0.0,2.5,0.821,1230.0,2.53,0.0561,0.872,0.0134,0.576,0.143,0.0,0.0549,0.0,0.00199,0.00296,0.000366,0.0417,0.0,98.1,0.353,36.3,9.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.0137,0.0,0.0
REACH,8,0,5,109.0,0.00144,2.61e-05,0.00141,0.0,2.5e-08,8.08e-10,3.92e-06,0.000109,1.47e-06,0.000326,3.84e-06,2.47,0.0411,0.0,0.00205,0.0,0.000115,0.000109,1.05e-05,8.05e-12,0.0,0.0,0.0,37.9,0.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433,1.44e-05,0.0,0.0
REACH,11,0,5,173.0,0.000169,1.62e-05,0.000153,0.0,8.2e-05,0.0,0.0,1.33e-05,9.45e-07,3.31e-05,2.06e-06,0.163,0.0148,0.0229,0.00275,0.0055,0.000658,0.000161,4.73e-05,7.65e-13,0.0,0.0,0.0,4.54,0.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182,4.94e-05,0.0,0.0
REACH,15,0,5,58.8,0.000335,0.0,0.000335,0.0,5.55e-08,0.0,0.0,8.24e-05,0.0,0.000247,0.0,0.191,0.0,0.0,0.0,0.0,0.0,8.25e-05,0.0,1.39e-11,0.0,0.0,0.0,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACH,28,0,5,90.7,0.00586,0.0,0.00586,0.0,6.01e-08,0.0,0.0,0.000115,0.0,0.000344,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.000115,0.0,8.19e-14,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACH,33,0,5,126.0,0.000468,0.0,0.000468,0.0,6.77e-08,0.0,0.0,6.27e-05,0.0,0.00018,0.0,0.0908,0.0,0.0233,0.0,0.00344,0.0,0.000137,0.0,1e-11,0.0,0.0,0.0,9.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACH,38,0,5,50.6,0.000303,0.0,0.000303,0.0,4.35e-08,0.0,0.0,0.00011,0.0,0.00033,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.00011,0.0,1.63e-11,0.0,0.0,0.0,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACH,39,0,5,29.1,0.00182,0.000337,0.00148,0.0,3.53e-08,0.0,0.0,4.48e-05,4.48e-06,0.000135,8.89e-06,0.505,0.0998,0.0,0.0442,0.0,0.015,4.49e-05,6.5e-05,4.47e-14,0.0,0.0,0.0,47.9,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,7.39e-05,0.0,0.0
REACH,43,0,5,19.5,0.00121,0.000953,0.000259,0.0,5.91e-08,0.0,0.0,5.74e-05,3.85e-05,0.000172,0.000106,0.353,0.276,0.0,0.0124,0.0,0.000793,5.74e-05,0.000277,1.54e-13,0.0,0.0,0.0,31.9,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.000383,0.0,0.0
REACH,2,0,6,28.3,0.00102,0.000262,0.000757,0.0,4.16e-08,1.39e-09,1.96e-05,0.162,0.0521,0.0559,0.015,0.449,0.115,0.0,0.0405,0.0,0.00354,0.000223,0.000754,8.57e-05,0.0,0.0,0.0,26.0,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.0157,0.0,0.0
REACH,8,0,6,109.0,0.00111,1.34e-05,0.0011,0.0,2.42e-08,0.0,0.0,0.000105,9.94e-07,0.000315,2.58e-06,2.04,0.0244,0.0,0.00106,0.0,6.68e-05,0.000105,5.9e-06,1.37e-11,0.0,0.0,0.0,28.3,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255,8.48e-06,0.0,0.0
REACH,11,0,6,173.0,7.9e-05,1.03e-05,6.87e-05,0.0,3.48e-06,1.16e-06,0.00527,0.00179,6.69e-06,0.000492,3.57e-06,0.0984,0.0125,0.0109,0.00165,0.00301,0.00037,0.000137,2.56e-05,1.12e-12,0.0,0.0,0.0,1.92,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,2.92e-05,0.0,0.0
REACH,15,0,6,58.8,0.000274,0.0,0.000274,0.0,5.37e-08,0.0,0.0,7.97e-05,0.0,0.000239,0.0,0.158,0.0,0.0,0.0,0.0,0.0,7.99e-05,0.0,2.24e-11,0.0,0.0,0.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACH,28,0,6,90.7,0.00435,1.1e-05,0.00434,0.0,5.82e-08,0.0,0.0,0.000111,1.88e-07,0.000333,4.46e-07,0.313,0.000839,0.0,0.000634,0.0,7.27e-05,0.000111,1.11e-06,1.45e-13,0.0,0.0,0.0,90.4,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00155,1.55e-06,0.0,0.0
REACH,33,0,6,126.0,0.000352,9.19e-06,0.000343,0.0,5.51e-08,3.99e-06,0.0078,5.98e-05,3.97e-07,0.000172,8.02e-07,0.0376,0.000988,0.0296,0.00178,0.00436,0.000609,0.000151,1.59e-05,1.58e-11,0.0,0.0,0.0,7.51,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00338,1.67e-05,0.0,0.0
REACH,38,0,6,50.6,0.000238,0.0,0.000238,0.0,4.21e-08,0.0,0.0,0.000106,0.0,0.000319,0.0,0.0629,0.0,0.0,0.0,0.0,0.0,0.000107,0.0,2.57e-11,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACH,39,0,6,29.1,0.00136,0.000284,0.00107,0.0,3.41e-08,0.0,0.0,4.34e-05,5e-06,0.00013,9.68e-06,0.409,0.0921,0.0,0.0536,0.0,0.0194,4.35e-05,6.55e-05,7.7e-14,0.0,0.0,0.0,34.6,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,7.52e-05,0.0,0.0
REACH,43,0,6,19.5,0.000904,0.000712,0.000196,0.0,5.72e-08,0.0,0.0,5.55e-05,3.53e-05,0.000167,9.34e-05,0.286,0.224,0.0,0.00716,0.0,0.000716,5.56e-05,0.000351,2.65e-13,0.0,0.0,0.0,23.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.000444,0.0,0.0
REACH,2,0,7,28.3,0.418,0.413,0.00372,0.0,9290.0,7910.0,2260.0,8300.0,7840.0,2820.0,2560.0,3.09,1.76,0.0,22.0,0.0,0.26,7.01,30.7,331.0,110.0,429000.0,261000.0,3390.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7860.0,2590.0,0.0,0.0
REACH,8,0,7,109.0,0.297,0.274,0.0141,0.0,4630.0,3110.0,2120.0,7380.0,5590.0,2250.0,1440.0,8.22,5.31,0.0,262.0,0.0,0.926,5.08,161.0,294.0,0.0,230000.0,48700.0,4160.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5860.0,1610.0,0.0,0.0
REACH,11,0,7,173.0,1.61,1.6,0.00233,0.0,1570.0,322.0,34.3,27900.0,27500.0,8630.0,8480.0,8.93,9.08,1190.0,1310.0,10.4,18.3,713.0,826.0,99.1,87.9,563000.0,524000.0,2360.0,3220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28900.0,9300.0,0.0,0.0
REACH,15,0,7,58.8,0.0703,0.0621,0.00531,0.0,878.0,565.0,1340.0,1210.0,842.0,442.0,254.0,1.14,3.58,0.0,42.3,0.0,8.2,1.92,32.9,47.8,0.0,37100.0,7160.0,842.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,287.0,0.0,0.0
REACH,28,0,7,90.7,0.351,0.332,0.0155,0.0,4390.0,2580.0,731.0,4390.0,3120.0,1490.0,838.0,16.6,49.5,0.0,167.0,0.0,31.6,6.63,228.0,175.0,0.0,234000.0,26100.0,4380.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360.0,1070.0,0.0,0.0
REACH,33,0,7,126.0,0.492,0.488,0.00401,0.0,10700.0,106.0,15.2,7300.0,7040.0,2320.0,2200.0,19.7,22.0,33.8,78.0,5.47,9.41,47.4,133.0,116.0,79.5,481000.0,395000.0,633.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7150.0,2330.0,0.0,0.0
REACH,38,0,7,50.6,0.013,0.012,0.00102,0.0,219.0,182.0,936.0,152.0,130.0,56.7,44.7,0.499,0.445,0.0,11.1,0.0,0.419,0.232,1.2,6.02,0.0,11600.0,5490.0,93.5,8.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,45.9,0.0,0.0
REACH,39,0,7,29.1,0.0434,0.0406,0.0026,0.0,675.0,513.0,748.0,803.0,650.0,270.0,192.0,1.65,4.46,0.0,81.3,0.0,7.83,0.802,8.32,31.5,0.0,29300.0,9960.0,633.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,200.0,0.0,0.0
REACH,43,0,7,19.5,0.0275,0.0272,0.000253,0.0,1700.0,1680.0,1230.0,693.0,689.0,239.0,236.0,1.07,0.977,0.0,2.67,0.0,0.00271,0.423,1.31,27.6,22.2,70300.0,67500.0,54.5,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,238.0,0.0,0.0
REACH,2,0,8,28.3,0.461,0.458,0.0032,0.0,4380.0,3830.0,1230.0,4340.0,4130.0,1450.0,1320.0,147.0,138.0,0.0,4.22,0.0,0.00727,6.34,30.6,178.0,71.1,241000.0,162000.0,1800.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4270.0,1360.0,0.0,0.0
REACH,8,0,8,109.0,0.0978,0.0917,0.0139,0.0,294.0,167.0,259.0,1240.0,913.0,390.0,227.0,2.45,5.04,0.0,158.0,0.0,5.62,1.45,124.0,48.0,0.0,17600.0,2140.0,1740.0,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,351.0,0.0,0.0
REACH,11,0,8,173.0,1.73,1.72,0.00266,0.0,346.0,395.0,37.7,14100.0,14000.0,4270.0,4200.0,462.0,461.0,417.0,507.0,26.2,32.4,652.0,709.0,78.0,70.9,326000.0,306000.0,3470.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,4910.0,0.0,0.0
REACH,15,0,8,58.8,0.0435,0.0399,0.00604,0.0,553.0,337.0,800.0,849.0,569.0,311.0,164.0,2.31,10.4,0.0,118.0,0.0,21.2,1.16,45.9,33.3,0.0,22400.0,3720.0,610.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0,210.0,0.0,0.0
REACH,28,0,8,90.7,2.44,2.35,0.062,0.0,24300.0,13400.0,1070.0,26600.0,17700.0,9190.0,4550.0,45.1,63.1,0.0,557.0,0.0,29.3,48.8,2090.0,1060.0,0.0,1330000.0,131000.0,20800.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18300.0,6640.0,0.0,0.0
REACH,33,0,8,126.0,3.04,3.03,0.00557,0.0,37200.0,1000.0,42.5,33500.0,32800.0,10900.0,10600.0,38.4,44.1,129.0,262.0,9.06,15.1,212.0,493.0,744.0,606.0,1730000.0,1500000.0,3300.0,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33200.0,11100.0,0.0,0.0
REACH,38,0,8,50.6,0.0839,0.0822,0.00169,0.0,1430.0,1270.0,825.0,1250.0,1170.0,462.0,415.0,3.05,2.36,0.0,7.48,0.0,0.0108,1.73,7.52,49.7,6.77,70700.0,46800.0,788.0,90.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,423.0,0.0,0.0
REACH,39,0,8,29.1,0.00123,0.0005,0.000943,0.0,0.0017,0.000607,0.0603,2.92,1.45,0.98,0.282,0.849,0.699,0.0,0.668,0.0,0.341,0.00148,0.265,0.0529,0.0,0.0,7.07e-06,31.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.546,0.0,0.0
REACH,43,0,8,19.5,0.00067,0.000447,0.000224,0.0,5.91e-08,1.91e-09,2.9e-06,6.94e-05,0.0011,0.000174,0.000303,0.589,0.385,0.0,0.0163,0.0,0.00177,5.74e-05,0.000661,5.21e-13,0.0,0.0,0.000216,16.8,9.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,0.000963,0.0,0.0
REACH,2,0,9,28.3,0.277,0.277,0.00144,0.0,1610.0,1390.0,497.0,1730.0,1680.0,567.0,536.0,3.72,3.06,0.0,5.92,0.0,0.00467,3.49,16.5,68.2,29.4,99000.0,74000.0,2430.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.0,553.0,0.0,0.0
REACH,8,0,9,109.0,0.00881,0.00479,0.00502,0.0,17.7,6.44,114.0,56.7,25.3,16.5,5.7,3.67,1.57,0.0,6.97,0.0,0.966,0.128,2.15,1.94,0.0,1590.0,136.0,182.0,71.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,7.85,0.0,0.0
REACH,11,0,9,173.0,1.05,1.05,0.00154,0.0,153.0,200.0,26.5,5820.0,5780.0,1770.0,1750.0,10.5,10.3,182.0,218.0,0.697,1.3,247.0,266.0,27.2,24.7,161000.0,153000.0,2860.0,3290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6010.0,2010.0,0.0,0.0
REACH,15,0,9,58.8,0.0108,0.00689,0.00434,0.0,84.7,41.6,335.0,142.0,71.1,52.2,20.8,0.817,1.99,0.0,18.5,0.0,2.48,0.255,3.31,5.31,0.0,3760.0,378.0,160.0,69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.1,24.2,0.0,0.0
REACH,28,0,9,90.7,1.01,1.02,0.0305,0.0,11500.0,5950.0,1220.0,11600.0,8240.0,4020.0,2220.0,40.3,169.0,0.0,1580.0,0.0,217.0,18.0,1200.0,460.0,0.0,599000.0,66200.0,10500.0,8910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,3420.0,0.0,0.0
REACH,33,0,9,126.0,1.21,1.21,0.00581,0.0,24000.0,241.0,35.0,14600.0,14100.0,4710.0,4500.0,37.9,38.5,299.0,545.0,6.71,13.5,109.0,284.0,237.0,163.0,1110000.0,933000.0,1430.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14700.0,4790.0,0.0,0.0
REACH,38,0,9,50.6,0.0426,0.0406,0.00199,0.0,889.0,765.0,1230.0,619.0,558.0,229.0,195.0,3.13,3.08,0.0,25.2,0.0,0.804,0.824,6.08,24.5,0.0,43900.0,25500.0,284.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,201.0,0.0,0.0
REACH,39,0,9,29.1,0.000846,0.000157,0.000689,0.0,3.41e-08,0.0,0.0,4.34e-05,4.7e-06,0.00013,9.82e-06,0.699,0.133,0.0,0.0277,0.0,0.00705,4.35e-05,6.6e-05,1.76e-13,0.0,0.0,0.0,22.2,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,7.58e-05,0.0,0.0
REACH,43,0,9,19.5,0.000581,0.000421,0.000158,0.0,5.72e-08,1.91e-09,4.72e-06,5.55e-05,3.04e-05,0.000167,7.67e-05,0.486,0.353,0.0,0.00947,0.0,0.000945,5.56e-05,0.00047,6.17e-13,0.0,0.0,0.0,15.3,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.000546,0.0,0.0
REACH,2,0,1,28.3,0.00264,0.00181,0.000861,0.0,4.3e-08,0.0,0.0,4.81e-05,2.37e-05,0.000144,6.07e-05,1.2,0.825,0.0,0.0758,0.0,0.0087,4.82e-05,0.00914,2.53e-14,0.0,0.0,0.0,86.3,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.0092,0.0,0.0
REACH,8,0,1,109.0,0.000751,2.75e-06,0.000748,0.0,2.5e-08,0.0,0.0,0.000109,3.49e-07,0.000326,9.55e-07,1.08,0.00398,0.0,0.000105,0.0,3.97e-06,0.000109,2.04e-06,8.81e-12,0.0,0.0,0.0,24.5,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00409,2.99e-06,0.0,0.0
REACH,11,0,1,173.0,0.00234,0.00179,0.00055,0.0,0.00949,0.00674,0.81,4.29e-05,2.54e-05,0.000106,5.55e-05,1.16,0.91,0.214,0.238,0.0374,0.0472,0.0262,0.0321,1.18e-12,0.0,0.0,0.0,81.2,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0322,0.0,0.0
REACH,15,0,1,58.8,0.000409,0.0,0.000409,0.0,5.55e-08,0.0,0.0,8.24e-05,0.0,0.000247,0.0,0.114,0.0,0.0,0.0,0.0,0.0,8.25e-05,0.0,7.37e-12,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACH,28,0,1,90.7,0.00672,4.41e-05,0.00668,0.0,6.01e-08,1.94e-09,1.55e-05,0.000115,6.29e-07,0.000344,1.74e-06,0.486,0.00323,0.0,0.00058,0.0,9.13e-06,0.000115,2.83e-06,1.18e-13,0.0,0.0,0.0,188.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00382,4.57e-06,0.0,0.0
REACH,33,0,1,126.0,0.00159,5.22e-05,0.00153,0.0,5.18e-08,5.69e-05,0.0821,0.000101,2.04e-06,0.000286,4.99e-06,0.135,0.00422,0.0121,0.00263,0.000842,0.000217,0.00188,0.000186,6.63e-12,0.0,0.0,0.0,45.2,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00707,0.000191,0.0,0.0
REACH,38,0,1,50.6,0.000376,0.0,0.000376,0.0,4.35e-08,0.0,0.0,0.00011,0.0,0.00033,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.00011,0.0,1.07e-11,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACH,39,0,1,29.1,0.000328,1.53e-05,0.000313,0.0,3.53e-08,4.55e-09,0.000142,4.48e-05,1.56e-06,0.000135,3.93e-06,0.297,0.0137,0.0,0.00142,0.0,0.000145,4.49e-05,1.5e-05,1.18e-12,0.0,0.0,0.0,10.7,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153,1.89e-05,0.0,0.0
REACH,43,0,1,19.5,0.000228,0.00014,8.8e-05,0.0,5.91e-08,3.81e-09,1.5e-05,5.74e-05,2.43e-05,0.000172,5.99e-05,0.204,0.127,0.0,0.0152,0.0,0.00217,5.74e-05,0.00138,4.16e-12,0.0,0.0,0.0,7.45,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.00144,0.0,0.0
REACH,2,0,2,28.3,0.0185,0.0177,0.000826,0.0,140.0,112.0,263.0,185.0,172.0,60.9,54.1,43.3,42.3,0.0,0.0743,0.0,0.00586,0.35,2.56,8.63,0.0,7890.0,5380.0,271.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,56.7,0.0,0.0
REACH,8,0,2,109.0,0.000615,3.22e-06,0.000612,0.0,2.26e-08,0.0,0.0,9.81e-05,4.26e-07,0.000294,1.14e-06,0.794,0.0041,0.0,0.000161,0.0,7.14e-06,9.84e-05,4e-06,1.62e-11,0.0,0.0,0.0,17.3,0.0996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00427,5.15e-06,0.0,0.0
REACH,11,0,2,173.0,0.0576,0.0568,0.000776,0.0,2.07,2.9,5.59,478.0,465.0,135.0,130.0,143.0,142.0,5.37,8.88,0.2,0.461,34.3,36.8,1.63e-12,0.0,5740.0,5040.0,486.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,167.0,0.0,0.0
REACH,15,0,2,58.8,0.000341,0.0,0.000341,0.0,5.01e-08,0.0,0.0,7.44e-05,0.0,0.000223,0.0,0.115,0.0,0.0,0.0,0.0,0.0,7.46e-05,0.0,1.23e-11,0.0,0.0,0.0,7.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACH,28,0,2,90.7,0.00534,3.2e-05,0.00531,0.0,5.43e-08,1.94e-09,8.18e-06,0.000104,4.9e-07,0.000311,1.35e-06,0.314,0.0019,0.0,0.000518,0.0,1.09e-05,0.000104,2.26e-06,1.87e-13,0.0,0.0,0.0,125.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00243,3.61e-06,0.0,0.0
REACH,33,0,2,126.0,0.00103,1.33e-05,0.00102,0.0,4.7e-08,6.3e-06,0.015,8.08e-05,5.71e-07,0.000226,1.34e-06,0.0491,0.000802,0.0271,0.00133,0.0022,9.51e-05,0.00223,1.75e-05,9.19e-12,0.0,0.0,0.0,24.2,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00222,1.89e-05,0.0,0.0
REACH,38,0,2,50.6,0.000315,3.13e-06,0.000311,0.0,3.93e-08,1.4e-09,7.12e-06,9.93e-05,7.22e-07,0.000298,1.89e-06,0.0844,0.000838,0.0,0.000231,0.0,0.0,9.94e-05,2.71e-06,1.48e-11,0.0,0.0,0.0,7.37,0.0748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00107,4.6e-06,0.0,0.0
